method,win,unit,mid,count,mean,abs90,abs95,abs99,rel90,rel95,rel99
① bge-m3·제목본문,1,기사,2023-04-11 12:00:00,4,0.7149803638458252,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-04-11 12:00:00,4,0.7149803638458252,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-04-11 12:00:00,4,0.7149803638458252,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-04-12 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-04-12 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-04-12 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-04-13 12:00:00,10,0.8626911640167236,24,6,0,53.333333333333336,13.333333333333334,0.0
① bge-m3·제목본문,1,기자-매체,2023-04-13 12:00:00,10,0.8626910448074341,24,6,0,53.333333333333336,13.333333333333334,0.0
① bge-m3·제목본문,1,매체,2023-04-13 12:00:00,10,0.8626910448074341,24,6,0,53.333333333333336,13.333333333333334,0.0
① bge-m3·제목본문,1,기사,2023-04-14 12:00:00,2,0.3096402883529663,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-04-14 12:00:00,2,0.3096402883529663,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-04-14 12:00:00,2,0.3096402883529663,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-04-17 12:00:00,7,0.705829381942749,4,0,0,19.047619047619047,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-04-17 12:00:00,7,0.7058293223381042,4,0,0,19.047619047619047,0.0,0.0
① bge-m3·제목본문,1,매체,2023-04-17 12:00:00,7,0.7058293223381042,4,0,0,19.047619047619047,0.0,0.0
① bge-m3·제목본문,1,기사,2023-04-18 12:00:00,3,0.5013994574546814,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-04-18 12:00:00,3,0.5013994574546814,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-04-18 12:00:00,3,0.5013994574546814,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-04-23 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-04-23 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-04-23 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-04-24 12:00:00,2,0.4400516450405121,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-04-24 12:00:00,2,0.4400516152381897,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-04-24 12:00:00,2,0.4400516152381897,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-04-26 12:00:00,2,0.9687607884407043,1,1,0,100.0,100.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-04-26 12:00:00,2,0.9687607884407043,1,1,0,100.0,100.0,0.0
① bge-m3·제목본문,1,매체,2023-04-26 12:00:00,2,0.9687607884407043,1,1,0,100.0,100.0,0.0
① bge-m3·제목본문,1,기사,2023-04-27 12:00:00,14,0.6323777437210083,23,14,0,25.274725274725274,15.384615384615385,0.0
① bge-m3·제목본문,1,기자-매체,2023-04-27 12:00:00,14,0.6323778629302979,23,14,0,25.274725274725274,15.384615384615385,0.0
① bge-m3·제목본문,1,매체,2023-04-27 12:00:00,14,0.6323778629302979,23,14,0,25.274725274725274,15.384615384615385,0.0
① bge-m3·제목본문,1,기사,2023-04-28 12:00:00,10,0.7707337141036987,17,3,0,37.77777777777778,6.666666666666667,0.0
① bge-m3·제목본문,1,기자-매체,2023-04-28 12:00:00,10,0.7707337141036987,17,3,0,37.77777777777778,6.666666666666667,0.0
① bge-m3·제목본문,1,매체,2023-04-28 12:00:00,10,0.7707337141036987,17,3,0,37.77777777777778,6.666666666666667,0.0
① bge-m3·제목본문,1,기사,2023-05-02 12:00:00,5,0.7632771730422974,1,1,0,10.0,10.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-02 12:00:00,5,0.7632771730422974,1,1,0,10.0,10.0,0.0
① bge-m3·제목본문,1,매체,2023-05-02 12:00:00,5,0.7632771730422974,1,1,0,10.0,10.0,0.0
① bge-m3·제목본문,1,기사,2023-05-03 12:00:00,8,0.8017169833183289,5,4,0,17.857142857142858,14.285714285714285,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-03 12:00:00,7,0.8011950254440308,6,2,0,28.57142857142857,9.523809523809524,0.0
① bge-m3·제목본문,1,매체,2023-05-03 12:00:00,7,0.8011950254440308,6,2,0,28.57142857142857,9.523809523809524,0.0
① bge-m3·제목본문,1,기사,2023-05-04 12:00:00,15,0.7422475218772888,1,1,0,0.9523809523809524,0.9523809523809524,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-04 12:00:00,13,0.7350617051124573,2,1,0,2.564102564102564,1.282051282051282,0.0
① bge-m3·제목본문,1,매체,2023-05-04 12:00:00,13,0.7350617051124573,2,1,0,2.564102564102564,1.282051282051282,0.0
① bge-m3·제목본문,1,기사,2023-05-05 12:00:00,2,0.6901138424873352,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-05 12:00:00,2,0.6901138424873352,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-05-05 12:00:00,2,0.6901138424873352,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-05-06 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-05-06 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-05-06 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-05-08 12:00:00,2,0.9301071166992188,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-08 12:00:00,2,0.9301071166992188,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-05-08 12:00:00,2,0.9301071166992188,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-05-09 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-05-09 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-05-09 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-05-12 12:00:00,13,0.8068246245384216,33,9,0,42.30769230769231,11.538461538461538,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-12 12:00:00,12,0.843031644821167,26,7,0,39.39393939393939,10.606060606060606,0.0
① bge-m3·제목본문,1,매체,2023-05-12 12:00:00,12,0.843031644821167,26,7,0,39.39393939393939,10.606060606060606,0.0
① bge-m3·제목본문,1,기사,2023-05-14 12:00:00,4,0.7263097167015076,2,1,0,33.33333333333333,16.666666666666664,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-14 12:00:00,3,0.8609870076179504,1,1,0,33.33333333333333,33.33333333333333,0.0
① bge-m3·제목본문,1,매체,2023-05-14 12:00:00,3,0.8609870076179504,1,1,0,33.33333333333333,33.33333333333333,0.0
① bge-m3·제목본문,1,기사,2023-05-15 12:00:00,2,0.9089529514312744,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-15 12:00:00,2,0.9089529514312744,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-05-15 12:00:00,2,0.9089529514312744,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-05-16 12:00:00,2,0.6153964996337891,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-16 12:00:00,2,0.6153964996337891,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-05-16 12:00:00,2,0.6153964996337891,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-05-17 12:00:00,2,0.49231666326522827,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-17 12:00:00,2,0.49231669306755066,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-05-17 12:00:00,2,0.49231669306755066,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-05-19 12:00:00,7,0.646389901638031,2,1,0,9.523809523809524,4.761904761904762,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-19 12:00:00,7,0.646389901638031,2,1,0,9.523809523809524,4.761904761904762,0.0
① bge-m3·제목본문,1,매체,2023-05-19 12:00:00,7,0.646389901638031,2,1,0,9.523809523809524,4.761904761904762,0.0
① bge-m3·제목본문,1,기사,2023-05-20 12:00:00,2,0.9400707483291626,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-20 12:00:00,2,0.9400707483291626,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-05-20 12:00:00,2,0.9400707483291626,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-05-21 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-05-21 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-05-21 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-05-22 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-05-22 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-05-22 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-05-23 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-05-23 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-05-23 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-05-24 12:00:00,10,0.7644997239112854,9,0,0,20.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-24 12:00:00,10,0.7644997239112854,9,0,0,20.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-05-24 12:00:00,10,0.7644997239112854,9,0,0,20.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-05-25 12:00:00,6,0.9582968354225159,15,8,3,100.0,53.333333333333336,20.0
① bge-m3·제목본문,1,기자-매체,2023-05-25 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-05-25 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-05-29 12:00:00,2,0.5564159154891968,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-05-29 12:00:00,2,0.5564159154891968,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-05-29 12:00:00,2,0.5564159154891968,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-06-05 12:00:00,2,0.8750596046447754,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-05 12:00:00,2,0.8750597834587097,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-06-05 12:00:00,2,0.8750597834587097,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-06-07 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-06-07 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-06-07 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-06-08 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-06-08 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-06-08 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-06-09 12:00:00,3,0.3256663382053375,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-09 12:00:00,3,0.3256663382053375,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-06-09 12:00:00,3,0.3256663382053375,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-06-11 12:00:00,3,0.9503886699676514,3,1,0,100.0,33.33333333333333,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-11 12:00:00,3,0.9503886699676514,3,1,0,100.0,33.33333333333333,0.0
① bge-m3·제목본문,1,매체,2023-06-11 12:00:00,3,0.9503886699676514,3,1,0,100.0,33.33333333333333,0.0
① bge-m3·제목본문,1,기사,2023-06-12 12:00:00,2,0.39080244302749634,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-12 12:00:00,2,0.39080244302749634,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-06-12 12:00:00,2,0.39080244302749634,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-06-13 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-06-13 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-06-13 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-06-14 12:00:00,13,0.790561854839325,29,11,0,37.17948717948718,14.102564102564102,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-14 12:00:00,13,0.790561854839325,29,11,0,37.17948717948718,14.102564102564102,0.0
① bge-m3·제목본문,1,매체,2023-06-14 12:00:00,13,0.790561854839325,29,11,0,37.17948717948718,14.102564102564102,0.0
① bge-m3·제목본문,1,기사,2023-06-15 12:00:00,3,0.5257386565208435,1,1,0,33.33333333333333,33.33333333333333,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-15 12:00:00,3,0.5257386565208435,1,1,0,33.33333333333333,33.33333333333333,0.0
① bge-m3·제목본문,1,매체,2023-06-15 12:00:00,3,0.5257386565208435,1,1,0,33.33333333333333,33.33333333333333,0.0
① bge-m3·제목본문,1,기사,2023-06-16 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-06-16 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-06-16 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-06-19 12:00:00,2,0.609270453453064,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-19 12:00:00,2,0.6092706322669983,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-06-19 12:00:00,2,0.6092706322669983,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-06-20 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-06-20 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-06-20 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-06-21 12:00:00,2,0.4368029832839966,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-21 12:00:00,2,0.4368029832839966,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-06-21 12:00:00,2,0.4368029832839966,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-06-22 12:00:00,13,0.6300603151321411,16,10,0,20.51282051282051,12.82051282051282,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-22 12:00:00,13,0.6300604343414307,16,10,0,20.51282051282051,12.82051282051282,0.0
① bge-m3·제목본문,1,매체,2023-06-22 12:00:00,13,0.6300604343414307,16,10,0,20.51282051282051,12.82051282051282,0.0
① bge-m3·제목본문,1,기사,2023-06-23 12:00:00,13,0.6933523416519165,26,20,0,33.33333333333333,25.64102564102564,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-23 12:00:00,13,0.6933524012565613,26,20,0,33.33333333333333,25.64102564102564,0.0
① bge-m3·제목본문,1,매체,2023-06-23 12:00:00,13,0.6933524012565613,26,20,0,33.33333333333333,25.64102564102564,0.0
① bge-m3·제목본문,1,기사,2023-06-25 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-06-25 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-06-25 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-06-26 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-06-26 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-06-26 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-06-27 12:00:00,5,0.7459928393363953,1,0,0,10.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-27 12:00:00,5,0.7459927797317505,1,0,0,10.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-06-27 12:00:00,5,0.7459927797317505,1,0,0,10.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-06-28 12:00:00,5,0.44753050804138184,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-28 12:00:00,5,0.44753044843673706,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-06-28 12:00:00,5,0.44753044843673706,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-06-30 12:00:00,14,0.6357686519622803,6,3,0,6.593406593406594,3.296703296703297,0.0
① bge-m3·제목본문,1,기자-매체,2023-06-30 12:00:00,14,0.635768711566925,6,3,0,6.593406593406594,3.296703296703297,0.0
① bge-m3·제목본문,1,매체,2023-06-30 12:00:00,14,0.635768711566925,6,3,0,6.593406593406594,3.296703296703297,0.0
① bge-m3·제목본문,1,기사,2023-07-03 12:00:00,9,0.795526921749115,15,8,0,41.66666666666667,22.22222222222222,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-03 12:00:00,9,0.795526921749115,15,8,0,41.66666666666667,22.22222222222222,0.0
① bge-m3·제목본문,1,매체,2023-07-03 12:00:00,9,0.795526921749115,15,8,0,41.66666666666667,22.22222222222222,0.0
① bge-m3·제목본문,1,기사,2023-07-04 12:00:00,2,0.5796577334403992,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-04 12:00:00,2,0.579657793045044,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-04 12:00:00,2,0.579657793045044,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-05 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-07-05 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-07-05 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-07-06 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-07-06 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-07-06 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-07-07 12:00:00,56,0.7402530908584595,418,263,23,27.142857142857142,17.07792207792208,1.4935064935064934
① bge-m3·제목본문,1,기자-매체,2023-07-07 12:00:00,12,0.7101264595985413,8,1,0,12.121212121212121,1.5151515151515151,0.0
① bge-m3·제목본문,1,매체,2023-07-07 12:00:00,10,0.7379835247993469,5,0,0,11.11111111111111,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-08 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-07-08 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-07-08 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-07-09 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-07-09 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-07-09 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-07-10 12:00:00,13,0.6457162499427795,16,11,0,20.51282051282051,14.102564102564102,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-10 12:00:00,13,0.6457161903381348,16,11,0,20.51282051282051,14.102564102564102,0.0
① bge-m3·제목본문,1,매체,2023-07-10 12:00:00,13,0.6457161903381348,16,11,0,20.51282051282051,14.102564102564102,0.0
① bge-m3·제목본문,1,기사,2023-07-11 12:00:00,5,0.6142104864120483,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-11 12:00:00,5,0.6142105460166931,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-11 12:00:00,5,0.6142105460166931,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-12 12:00:00,2,0.6965847015380859,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-12 12:00:00,2,0.6965847611427307,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-12 12:00:00,2,0.6965847611427307,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-13 12:00:00,17,0.7472236752510071,42,1,0,30.88235294117647,0.7352941176470588,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-13 12:00:00,17,0.7472236752510071,42,1,0,30.88235294117647,0.7352941176470588,0.0
① bge-m3·제목본문,1,매체,2023-07-13 12:00:00,15,0.8149239420890808,33,0,0,31.428571428571427,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-14 12:00:00,2,0.5498228669166565,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-14 12:00:00,2,0.5498228669166565,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-14 12:00:00,2,0.5498228669166565,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-15 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-07-15 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-07-15 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-07-17 12:00:00,3,0.6151514649391174,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-17 12:00:00,3,0.6151514649391174,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-17 12:00:00,3,0.6151514649391174,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-18 12:00:00,6,0.7607510089874268,10,2,0,66.66666666666666,13.333333333333334,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-18 12:00:00,6,0.7607510685920715,10,2,0,66.66666666666666,13.333333333333334,0.0
① bge-m3·제목본문,1,매체,2023-07-18 12:00:00,6,0.7607510685920715,10,2,0,66.66666666666666,13.333333333333334,0.0
① bge-m3·제목본문,1,기사,2023-07-19 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기자-매체,2023-07-19 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,매체,2023-07-19 12:00:00,1,,0,0,0,,,
① bge-m3·제목본문,1,기사,2023-07-20 12:00:00,16,0.7159984707832336,44,32,1,36.666666666666664,26.666666666666668,0.8333333333333334
① bge-m3·제목본문,1,기자-매체,2023-07-20 12:00:00,16,0.7159984707832336,44,32,1,36.666666666666664,26.666666666666668,0.8333333333333334
① bge-m3·제목본문,1,매체,2023-07-20 12:00:00,15,0.7342256903648376,35,25,1,33.33333333333333,23.809523809523807,0.9523809523809524
① bge-m3·제목본문,1,기사,2023-07-21 12:00:00,3,0.6175401210784912,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-21 12:00:00,3,0.6175401210784912,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-21 12:00:00,3,0.6175401210784912,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-23 12:00:00,2,0.9431796669960022,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-23 12:00:00,2,0.9431796669960022,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-23 12:00:00,2,0.9431796669960022,1,0,0,100.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-24 12:00:00,24,0.6719654202461243,55,28,0,19.92753623188406,10.144927536231885,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-24 12:00:00,22,0.6856752634048462,45,24,0,19.480519480519483,10.38961038961039,0.0
① bge-m3·제목본문,1,매체,2023-07-24 12:00:00,21,0.6893476247787476,40,24,0,19.047619047619047,11.428571428571429,0.0
① bge-m3·제목본문,1,기사,2023-07-25 12:00:00,2,0.8169121742248535,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-25 12:00:00,2,0.8169121742248535,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-25 12:00:00,2,0.8169121742248535,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-26 12:00:00,3,0.4866603910923004,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-26 12:00:00,3,0.4866603910923004,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-26 12:00:00,3,0.4866603910923004,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-27 12:00:00,6,0.5720372796058655,4,0,0,26.666666666666668,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-27 12:00:00,6,0.5720372796058655,4,0,0,26.666666666666668,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-27 12:00:00,5,0.6205429434776306,1,0,0,10.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-28 12:00:00,2,0.8308715224266052,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-28 12:00:00,2,0.8308715224266052,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-28 12:00:00,2,0.8308715224266052,0,0,0,0.0,0.0,0.0
① bge-m3·제목본문,1,기사,2023-07-31 12:00:00,5,0.6220308542251587,1,0,0,10.0,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-07-31 12:00:00,4,0.6811357140541077,1,0,0,16.666666666666664,0.0,0.0
① bge-m3·제목본문,1,매체,2023-07-31 12:00:00,4,0.6811357140541077,1,0,0,16.666666666666664,0.0,0.0
① bge-m3·제목본문,1,기사,2023-08-02 12:00:00,15,0.717843770980835,7,0,0,6.666666666666667,0.0,0.0
① bge-m3·제목본문,1,기자-매체,2023-08-02 12:00:00,15,0.717843770980835,7,0,0,6.666666666666667,0.0,0.0
① bge-m3·제목본문,1,매체,2023-08-02 12:00:00,15,0.717843770980835,7,0,0,6.666666666666667,0.0,0.0
